date,close
231225,456.59
231226,456.59
231227,456.89
231228,453.42
231229,453.48
240101,455.09
240102,455.51
240103,452.88
240104,454.42
240105,451.80
240108,449.58
240109,450.83
240110,451.79
240111,451.58
240112,449.26
240115,448.42
240116,448.60
240117,450.38
240118,450.59
240119,448.97
240122,446.69
240123,444.79
240124,442.18
240125,444.18
240126,445.80
240129,448.19
240130,446.64
240131,445.87
240201,446.44
240202,447.22
240205,453.46
240206,453.23
240207,450.86
240208,450.74
240209,447.69
240212,443.50
240213,445.61
240214,445.68
240215,445.58
240216,445.87
240219,447.14
240220,448.33
240221,450.57
240222,448.12
240223,449.08
240226,447.85
240227,445.26
240228,447.21
240229,446.73
240301,448.66
240304,448.05
240305,449.56
240306,445.63
240307,444.92
240308,441.85
240311,443.80
240312,447.47
240313,445.90
240314,447.41
240315,445.27
240318,447.12
240319,448.52
240320,448.99
240321,447.91
240322,447.70
240325,445.75
240326,447.65
240327,447.68
240328,447.45
240329,445.51
240331,443.83
240401,444.23
240402,444.52
240403,444.37
240404,443.42
240407,443.68
240408,441.67
240409,444.00
240410,444.45
240411,445.17
240414,445.31
240415,445.39
240416,445.82
240417,445.02
240418,444.33
240421,442.42
240422,443.26
240423,440.62
240424,441.07
240425,442.03
240428,441.02
240429,438.63
240430,440.02
240501,439.58
240502,441.19
240505,440.88
240506,437.03
240507,437.36
240508,437.37
240509,437.30
240512,437.43
240513,438.70
240514,438.45
240515,439.17
240516,440.54
240519,439.56
240520,441.16
240521,438.75
240522,440.24
240523,440.28
240526,439.63
240527,439.29
240528,440.02
240529,441.40
240530,442.94
240602,443.95
240603,444.37
240604,445.77
240605,446.38
240606,443.39
240609,447.80
240610,445.60
240611,448.58
240612,448.03
240613,449.19
240616,448.91
240617,450.80
240618,457.11
240619,457.96
240620,457.62
240623,461.65
240624,463.08
240625,464.70
240626,462.14
240627,463.95
240630,469.21
240701,471.47
240702,469.53
240703,470.15
240704,472.85
240707,476.22
240708,477.43
240709,477.90
240710,475.06
240711,471.17
240714,470.15
240715,470.22
240716,472.49
240717,472.50
240718,474.78
240721,473.62
240722,470.82
240723,470.87
240724,471.31
240725,472.14
240728,471.00
240729,471.96
240730,472.31
240731,471.95
240801,471.41
240804,467.59
240805,476.41
240806,475.65
240807,474.55
240808,474.51
240811,475.38
240812,477.19
240813,477.28
240814,477.26
240815,478.02
240818,474.83
240819,476.01
240820,472.45
240821,475.71
240822,477.07
240825,476.84
240826,480.61
240827,477.67
240828,478.52
240829,480.11
240901,479.68
240902,480.02
240903,480.64
240904,479.58
240905,479.33
240908,477.38
240909,476.32
240910,474.86
240911,474.92
240912,476.94
240915,477.84
240916,478.40
240917,478.00
240918,476.44
240919,476.90
240922,476.01
240923,477.80
240924,477.06
240925,478.07
240926,476.33
240929,476.91
240930,478.36
241001,478.08
241002,480.29
241003,480.38
241006,482.20
241007,481.93
241008,484.77
241009,487.66
241010,493.43
241013,480.83
241014,482.60
241015,485.17
241016,485.23
241017,484.74
241020,478.93
241021,479.40
241022,482.45
241023,482.93
241024,481.97
241028,484.68
241029,487.64
241030,487.51
241031,486.31
241101,485.21
241104,485.69
241105,486.19
241106,487.67
241107,490.16
241108,488.60
241111,492.24
241112,492.72
241113,493.72
241114,490.41
241115,492.87
241118,495.60
241119,493.86
241120,493.44
241121,493.96
241122,493.03
241125,496.30
241126,496.57
